id,v0,v1,v2
\string145,23.88065116081001,3.467994789492774,47.99616048472789
\string93,23.10820770094009,8.433478540280214,47.43169141577017
\string136,24.3393803473413,4.382271099677986,39.91259183912243
\string177,21.67705806940867,4.470067746769494,33.69254375666485
\string36,21.63236087859864,10.59315586024657,31.68199273623108
\string123,31.2835371092468,0.4912734729999189,33.1427463603894
\string98,30.83460099812343,-0.2691154637701429,33.28256709080123
\string187,29.79355162811255,-10.83167129620639,34.09897322961397
\string43,21.66068123167148,4.190523752015922,34.21513053115105
\string150,16.74414528708165,11.59301475350087,28.81898552222497
\string119,19.02705920340927,-1.315511109609962,22.07229907804014
\string19,8.871801221662629,-8.158839873267466,25.69874732366709
\string127,4.020120840555073,-0.1760869250360448,20.20305788295837
\string82,1.279765132620351,0.1278591329158434,22.41336550470409
\string81,3.224055902322517,-3.310931944187662,19.12945287245971
\string15,0.9877485012413129,-10.38690469086458,24.61457133165619
\string33,-2.94354284016457,-12.1215507385704,14.36637101847155
\string159,-4.020180973474247,-10.82124011657252,15.85074074862109
\string184,5.411683328374359,-7.672624750733991,25.08167793405815
\string87,3.122751199405294,-0.166566609541012,31.60742081396707
\string170,4.029421926933622,5.774569486381846,32.01670050429455
\string185,3.721568069449888,3.118762055566591,27.26192983530713
\string132,-4.356646757797003,0.5860990571953066,28.23433553181182
\string67,-13.60629313537256,1.787363962066721,34.12302485392259
\string1,-20.45513271502691,-11.27103698472552,35.57575276645014
\string195,-13.13823066924942,-18.35069142854309,29.01339456140886
\string197,-23.54596517745138,-6.441386415232301,20.27462894634346
\string61,-21.69811251431886,-0.3463725928702883,15.09621702092507
\string172,-23.53073295023112,-7.628377654164629,24.05341042742898
\string149,-19.97097747874314,-1.505951914183847,35.15957733499793
\string57,-18.93465725840737,9.394279779300318,41.69356792042233
\string160,-13.50781676470909,5.447150177260157,47.52382689975018
\string103,-10.78822843163214,6.378847586669185,31.21327918968094
\string58,-8.832883213055272,3.675369163474677,19.36930692246643
\string168,-5.100151688176781,-2.189287367157754,13.82571472226991
\string140,0.3476686055458987,6.557371300897699,14.60491561642453
\string113,14.38692676555538,-0.7310091985104054,18.75461838572674
\string102,13.18988668166408,-7.7313362759199,-24.44387483017996
\string2,9.697333041733479,-15.66173909295284,34.46970370429629
\string94,0.7287631909509676,-18.93040240231771,-29.39102107953786
\string101,-10.74944144773491,-12.40189496979067,-38.10727342279948
\string74,-16.55275997000766,-7.216841295643287,31.00913660663273
\string152,-19.40172773986947,-0.7069396269079632,22.4016139389975
\string30,-21.71912333992706,0.53282744181234,16.98338721404795
\string76,-12.37048616749187,0.8090373476128329,29.97528828135035
\string50,-15.17059948511639,16.86952854600537,25.17585724255871
\string12,-11.21704144917456,33.82965220543384,23.97674873261355
\string73,-17.2807782133386,28.1892776680927,19.42831847825673
\string40,0.1445850587329777,28.52306343808045,26.83910118219366
\string129,6.712651611861747,26.10486467054167,43.12294619886812
\string107,1.398804376175164,17.97709855586321,45.03173843890522
\string106,4.349175180038348,10.26493895307826,55.01999391623843
\string151,19.00669624536851,16.17771964616263,51.12270829960458
\string75,27.43268651626044,22.00667399331002,49.07062573732635
\string28,20.09848036811976,5.442319614326926,46.06880199340783
\string17,11.88417565395812,12.52221126060583,38.46668261197768
\string108,10.01635919526911,14.04909357574506,43.73166053526103
\string83,13.31282680856906,17.40761590977734,43.58149698785841
\string174,18.49026422685835,20.33866710270505,49.68822564055096
\string37,10.36270162391106,7.771674676390213,43.40721739271185
\string162,11.57084778258132,15.73817248257309,34.09058583393826
\string156,12.64125060756491,10.01625097240053,44.39320876592078
\string84,16.99309056832515,5.780077540430377,48.90321071834968
\string45,22.75494506586912,16.99136836326495,47.49956186317004
\string4,16.67075093247915,2.036829533533066,33.34206436018282
\string175,14.18394288426036,3.984408365823792,32.10446025446297
\string142,5.046199031940741,-9.604504512178577,41.50093504254551
\string13,9.57134556864165,-5.817513977616545,48.67038161064571
\string77,11.88029503731988,-9.207492954514336,54.02848257464577
\string38,0.7230239583575071,-1.946732583852869,58.499860603275
\string139,5.571798109643406,-3.028588752035106,45.62838159519162
\string130,9.626787536303004,-14.60854791621301,46.16986679112892
\string35,5.086269657667291,-16.68248424273832,53.80073005508643
\string179,18.05006240139414,-17.86680209364816,57.82038476395835
\string72,24.82570287077851,-9.45587034058997,39.91030613856238
\string126,17.43997748967872,-7.86633570880336,30.40822325746614
\string147,17.58684142758429,-1.593736158825893,24.19553154318077
\string46,17.14087142899547,5.680181737121571,22.05200544367603
\string121,13.50482563154243,-5.987417174712503,23.23012344430379
\string47,10.97726130887517,-5.02137793244892,28.92350993251316
\string20,12.30915742890975,7.439071852500529,43.05659251919095
\string59,27.85081914337821,3.27114800974655,43.43403507321383
\string62,35.04001738410324,2.229788819842821,54.48267916999536
\string44,36.61828191048026,14.5329480460764,28.0049088021125
\string88,31.87952055950915,5.370947855613092,21.24615071084922
\string169,31.80027754874877,17.74111192559134,25.6145483947343
\string99,31.73753339300811,8.01501106135362,36.98160729084221
\string115,18.45362468041306,2.314278250793156,37.6257271867582
\string182,23.00022757677795,-2.672165710703545,24.74890142674949
\string55,19.87153622910337,-7.006223357174152,-30.35078640109379
\string22,5.118499818115811,-4.171906627926549,41.92067830677136
\string193,21.55464037330218,3.655981152837133,-44.96509857864999
\string79,21.41413651327475,7.496779796315101,50.12963463936671
\string39,12.21092184012924,21.280227386384,39.20350465453372
\string163,21.08351796727406,21.6581101294781,-44.53765023823137
\string96,20.05632293827309,9.77656405666184,30.69543422793834
\string131,12.44166469491469,8.114387696667466,27.94419549615778
\string144,13.22919601295765,13.84651818144184,35.21621014677397
\string29,13.61031453476744,9.481312682086187,29.66931687938248
\string89,21.50559968415987,-6.093540904476058,33.41198559604233
\string167,9.205983289490609,-1.10458267050612,37.31878915235109
\string23,-4.716098579828881,-1.99923281971086,25.5862330427503
\string53,-1.646350837279476,7.667622082896391,25.2983467940984
\string110,-5.942893449631947,4.049900172559171,16.70156591576452
\string125,-7.143367365074055,-15.3848935567417,31.94444701251413
\string5,-18.27472140607985,-23.28993448556902,27.25081195465687
\string143,-19.59380454381293,1.597533342939716,37.91702344220933
\string176,-24.22182624510648,0.9096550379991147,50.33168059049603
\string48,-2.366739038848407,-6.1706626826495,57.70968693710743
\string194,2.225242693747273,-19.47737068480816,60.62973210530045
\string95,-8.752974153068111,-7.093258439269293,34.54889470286216
\string128,-9.477412777965178,-5.931552381993036,25.0247843022819
\string26,8.983731186211759,-8.766107548234917,19.73477791683162
\string56,19.21659674680193,0.1075382887284575,20.57091286227373
\string118,34.58679040137715,-5.624331059426857,26.17931503812068
\string158,37.71565731048704,-7.844964309002403,29.16012002081582
\string148,39.1798190806225,6.173693653503722,46.80530211933661
\string171,12.5936403479604,14.11169547667337,53.55183459565004
\string114,-4.31169118725937,7.098920855195686,55.12759424097317
\string6,-23.44243488930795,-1.9181825430444,-40.12656590330297
\string8,12.3755660230271,-25.39119333634339,29.99572820529831
\string86,20.49884000622859,12.84606269074738,18.49274567889881
\string117,24.33476062123061,-3.630096133731655,30.5204494653547
\string192,10.42708162857902,9.791677206619156,19.21437909983886
\string100,30.70987815118059,21.8349469340712,20.36414013225051
