id,v0,v1,v2,v3,v4,v5,v6
96,-5.089695056839545,4.723069065319352,5.733090785799549,2.019446883459775,9.009932261813992,12.05793985547677,-25.88016121671981
91,12.02865179596276,-6.143904889766812,1.099352045542958,13.78643801183906,7.277999205826505,-2.219746568198683,-14.36719996848564
56,10.94366516909575,10.10742899039788,-6.761908597840496,-3.451368299959964,17.09638387057571,10.26802301710985,-27.55840276768889
16,5.495419197525795,10.88238193447416,4.173261023900458,-5.978190872825662,2.590519404788145,5.905665885735822,-6.566442219298716
61,22.32096643317042,-1.062353331392459,-3.113823726035782,4.633940506513836,15.59312508456535,1.333142857164827,-29.33111976641783
38,8.024390051638438,4.59936190018598,18.49079429417969,-2.023997236248877,18.86018266033631,2.901473484015085,-21.20978190078123
77,12.28344430208617,16.76445752690191,15.00853200038971,-6.186156779064414,18.43571961461501,3.712687577374767,-33.13224535645676
14,25.29608476099724,22.57848547097932,4.9124253126028,14.66155172212276,13.25342220927276,5.283410044707712,-27.28472437685378
12,14.80569720883553,-0.003648555792419765,-3.890216011579399,4.200006189114421,-1.196874454083391,4.302466213383024,-36.98960474876048
7,3.195984995456404,0.6311813232883257,5.492534227449418,5.170647756141468,0.4041679187331231,-1.291341764042973,-36.68467087921972
57,31.90546925449705,9.223478954095484,0.5978363559267875,15.75678947784283,8.485034027824506,2.299715202392017,-28.27833887768988
6,20.56210708107303,0.9677896520584334,5.733867690576814,12.77984157148958,7.32214992594419,19.67291994168118,-19.15858861154527
18,29.46139881231595,3.376934461170348,17.22848865780085,12.51766932907757,6.984233098661681,8.103621221370378,-25.88186969827279
86,18.93212847651881,21.972608722781,-3.882343532771744,9.455111557931517,13.72925506678978,-3.969564605855186,-14.68848077686615
65,11.65686800786984,20.9186302444239,14.80974016789451,16.55339121975606,-10.06665477350935,8.466023278041934,-20.46646750184435
75,17.87368292470516,16.47634814603644,7.084208791637286,-3.521650463752425,8.688400771594011,21.38757460934406,-28.99228053035829
31,1.248545358037487,5.526738747443494,7.118383734179409,-4.363314836464806,9.534942485250593,-9.369087526889942,-18.71926084358803
99,17.05783518332688,18.45095156570727,3.513728720068848,-7.358736005314083,-9.416191943939857,-6.775087942049796,-28.49292502321506
29,21.92949291086894,23.93851756222126,-2.454806450709917,-8.908715992784051,6.256594984460945,7.028268131285633,-16.93155201228233
83,17.98418203278981,17.4711353778941,19.25466008301525,-0.682558302680608,4.232670513311922,-8.463098003127653,-33.01000518895599
84,4.303154412564013,11.63257952435771,-1.555982361897316,8.508859630737243,-4.063019085783018,16.54541972149563,-30.81889862393058
71,14.69245510985806,14.76458227321588,-9.213311900263855,-5.654979491235651,4.673611284540336,-3.061772997660173,-33.73673614782113
95,21.79737867818333,25.27533334816424,5.324534705686805,-0.7600691789164858,-6.993669306667646,13.21995827105886,-23.48235136607056
11,12.7280755831842,15.83180335757707,8.03531296855334,22.81244959938265,-3.997712518344575,-10.29706530916336,-24.10084401470306
47,13.08823277566609,27.52272051195705,-0.7448135204544855,-0.8940644823016849,1.783386472504859,-5.383635861060975,-28.28690647154141
48,10.40316317332836,-5.071825563335404,3.320037613753841,-5.808629484556143,15.01158048321229,5.657521638560671,-26.18089189337398
76,28.16564722327101,11.72701018254731,11.34769774649481,4.543408520129845,15.6731416214079,-4.647834541696533,-12.41043013985243
88,9.387232973038403,3.39051292350117,-3.219120848784845,12.94911888449362,7.150717204218416,-11.38700072004636,-28.38737356683048
30,8.444939431677902,7.71792617697623,12.88534335421928,1.963929499867452,8.576628641324501,16.65329515695731,-38.08243046202556
58,13.55841530869945,3.983606199346162,14.82975489760253,6.057051025196778,13.24123771990634,13.40889087949524,-7.570346070027878
15,12.31039484607713,-5.784593275304276,10.34651228004932,17.3952777806857,-5.537686514969573,3.994547709631609,-20.79930596141891
69,13.02754124085201,10.27117919151276,7.006614253278816,-13.7027608402456,-2.43480657662499,-0.7528305782266276,-32.62977627067911
19,27.99883156590852,2.404039359443508,5.474919019123763,7.905663770202794,8.880685688628722,-11.15450475280633,-17.18967749072526
62,27.93241953348693,11.56305822125692,0.3314960351717483,11.78598747381894,0.2746048984371867,9.096428201219542,-7.97563667498396
23,6.93520132239999,14.78229208901833,13.89880112772404,-5.490488584131005,10.94625689599447,-5.879854540086427,-8.126435132975574
53,10.06793349983724,20.66014520246972,22.6135694738846,11.97928605592997,6.263168055581398,-2.370823604698875,-14.98509672673315
50,14.39221029978504,9.135907336638704,19.36281141955893,-5.284490906551643,-1.435365294178155,13.58611085914576,-14.28919995667115
33,4.347872163688714,24.3010496431649,9.899826840642749,-3.923150790890872,-4.714570574960333,-2.884304156713947,-19.18504407620383
68,17.51454285667704,7.82281958420594,7.907812395919273,4.10230695520494,1.603893595174457,-7.672215151412053,-2.41122183800288
54,12.23092018430645,-4.947973239154285,19.98416811430642,2.882598183157022,2.302779869560261,6.86091641398682,-16.67475226760572
51,18.36135545376895,26.2638993531805,13.10230537714876,-3.034851344510539,10.67003914989171,-7.821458484338158,-17.93735288739905
79,21.88501237103107,10.52486280545989,14.60654031303229,14.99651275487843,-1.837522969195585,15.2669671449586,-31.04513265634358
97,22.96219489301345,8.28577270933746,-5.168842806306298,13.43552498548596,-10.31147058066071,-0.8444198605093394,-21.04700105122702
40,11.54761301514368,4.450233999073455,1.871906649357662,0.3856093726430733,-6.759411575563194,21.10456830377377,-18.52213061122745
46,8.476055004347234,-2.311780476380285,9.761416446418661,-5.768362340421463,-9.362695658595525,5.041101039462465,-22.41433983540306
20,5.370655153549635,19.39615785378349,-4.838301612401578,13.46569043413996,7.007938618627379,6.221791688860183,-15.12002570315882
24,-2.122633770006597,18.38053882894019,18.06108384429666,6.56416032666428,-1.106897114010616,-1.045557310775607,-29.65140782289573
5,7.880332842806874,18.51687634391483,13.27061049193513,13.30620436599491,19.51577110597472,-2.373285395874543,-18.86968213016261
9,17.76927748061084,17.88018533645002,1.613616086539817,-0.6102166889219396,18.48519340581789,-11.14572403201929,-24.79695025596585
66,-1.340387160085599,-0.0880498069480701,6.318060278328876,12.63939429142183,1.173833600156403,9.043372462376789,-22.15189912508791
37,28.32842540740787,20.87814027236501,13.18094209414672,2.429791006624471,-0.1108648799556448,9.399659878411882,-12.54468147700526
87,1.492281567466703,21.61832526310848,4.801137954469128,-5.501635990051731,-0.2160737886617957,10.45572569666855,-30.28821385700482
4,11.01012619722584,19.882239497951,5.976921678525454,19.4703756589564,15.7369955259333,13.23296616002073,-19.8851892758431
35,9.612292380117699,22.53828783443574,0.838498969651294,12.4340873721053,8.687546773219557,2.118349822539107,-36.67457405743637
8,-0.9406125173522077,10.82790168018237,2.61187449753698,5.878280838556548,14.67621195112302,-5.051815537320316,-29.98314397894032
64,21.85631232213224,14.22993296529312,12.52177584518952,5.782475195697975,-8.92371239572522,1.023019649224183,-39.65916990859467
82,12.91636082081566,13.97927989596679,9.684301268714298,10.15855691249653,8.69335647262305,-15.55568709017338,-28.19174466679219
17,15.49959694442161,-1.474017837502741,17.60406210084412,-1.088092745316879,0.7609133946341707,3.279722032884335,-37.13897688467661
74,-1.928392362557515,18.11614802743514,14.15600756089889,4.65680801794095,10.4496988046042,9.863845950425507,-22.24417229863932
3,19.29628933284187,5.361100954173225,16.36842609848846,17.95254728660838,4.902177293529303,-6.285683846949481,-13.09224112205515
2,20.74616541216642,28.62772616537325,-3.194557898675162,10.74905365617976,-0.3435071684013487,5.125478692719186,-21.56913388702842
32,20.12861947883551,-3.841307823050452,-2.086981790113378,-3.486030994415092,-7.344737784307085,2.203603115573443,-27.80485185460375
36,6.616050839875185,5.20950308621445,13.47805969528908,-1.521948068725227,-3.478640237841069,-9.357401698602471,-21.33204814124011
59,24.99374668281756,26.39328921319633,13.15354280228268,6.812289061902597,-1.694735204559176,-5.449468710833465,-23.94010861359403
